,date,Team A,Team B,Score A,Score B,Tourn,Venue,City,Neut.,Country,elo_home,elo_away,proba_home_win,elo_gap,outcome
159,1901-01-01,Wales,England,13,0,Home_Nations_Championship,,Cardiff,True,,1066.620652314251,905.3569727956296,0.7167319626743638,161.2636795186213,1.0
160,1901-01-01,Ireland,England,10,6,Home_Nations_Championship,,Dublin,True,,943.5485749396997,883.7653002135061,0.5851958734454398,59.78327472619367,1.0
161,1901-01-01,Scotland,Ireland,9,5,Home_Nations_Championship,,Edinburgh,True,,1084.4737999504187,963.6967112488192,0.6671335317405621,120.7770887015995,1.0
162,1901-01-01,England,Scotland,3,18,Home_Nations_Championship,,London,True,,863.6171639043866,1100.2170800347826,0.20391891616571842,-236.59991613039597,0.0
163,1901-01-01,Wales,Ireland,10,9,Home_Nations_Championship,,Swansea,True,,1088.2123248963746,947.9534311644552,0.6915541371586992,140.25889373191944,1.0
164,1901-01-05,Wales,England,13,0,Home_Nations_Championship,Cardiff Arms Park,Cardiff,True,,1094.4428533082485,847.7921858550054,0.8053126071263252,246.65066745324305,1.0
165,1901-02-09,Ireland,England,10,6,Home_Nations_Championship,Lansdowne Road,Dublin,True,,941.7229027525814,833.4703377455257,0.6509350492166149,108.25256500705564,1.0
166,1901-02-09,Scotland,Wales,18,8,Home_Nations_Championship,Inverleith,Edinburgh,True,,1116.042058084164,1108.7647014177282,0.510471426773859,7.277356666435708,1.0
167,1901-02-23,Scotland,Ireland,9,5,Home_Nations_Championship,Inverleith,Edinburgh,True,,1152.3110700051054,958.321887248945,0.7533745082920196,193.9891827561604,1.0
168,1901-03-09,England,Scotland,3,18,Home_Nations_Championship,Rectory Field,Blackheath,True,,816.8713532491621,1163.6187727308177,0.11961947165538822,-346.7474194816556,0.0
169,1901-03-16,Wales,Ireland,10,9,Home_Nations_Championship,St. Helen's,Swansea,True,,1072.4956894967868,947.0141845232329,0.6731198059831605,125.48150497355391,1.0
170,1902-01-11,England,Wales,8,9,Home_Nations_Championship,,London,True,,807.9898632295846,1079.1405451770634,0.17352201586386776,-271.1506819474788,0.0
171,1902-01-11,England,Wales,8,9,Home_Nations_Championship,Rectory Field,"Blackheath, London",True,,804.6704204083545,1082.4599879982934,0.1681094965710116,-277.7895675899389,0.0
172,1902-02-01,Wales,Scotland,14,5,Home_Nations_Championship,,Cardiff,True,,1085.6672738112875,1172.5002627503952,0.37757571676888907,-86.83298893910774,1.0
173,1902-02-01,Wales,Scotland,14,5,Home_Nations_Championship,Cardiff Arms Park,Cardiff,True,,1128.4090083506221,1129.7585282110606,0.4980578945711569,-1.3495198604384768,1.0
174,1902-02-08,England,Ireland,6,3,Home_Nations_Championship,Welford Road,Leicester,True,,801.4631345953604,940.3693288429563,0.3101093070101476,-138.90619424759586,1.0
175,1902-02-08,England,Ireland,6,3,Home_Nations_Championship,,Leicester,True,,829.3504888401003,912.4819745982164,0.3825961627525508,-83.13148575811613,1.0
176,1902-02-22,Ireland,Scotland,5,0,Home_Nations_Championship,,Belfast,True,,886.9150651989034,1093.9517960146484,0.23293730022451767,-207.03673081574493,1.0
177,1902-02-22,Ireland,Scotland,5,0,Home_Nations_Championship,Belfast,England,True,,925.8565251968042,1055.0103360167477,0.32224601364583627,-129.1538108199435,1.0
178,1902-03-08,Ireland,Wales,0,15,Home_Nations_Championship,Lansdowne Road,Dublin,True,,961.4145799693661,1164.2157405470343,0.23732213250964782,-202.80116057766827,0.0
179,1902-03-08,Ireland,Wales,0,15,Home_Nations_Championship,,Dublin,True,,942.7383060008784,1182.892014515522,0.20061807275903656,-240.15370851464365,0.0
180,1902-03-15,Scotland,England,3,6,Home_Nations_Championship,,Edinburgh,True,,1019.4522812441859,854.9173982394133,0.7205394283250505,164.5348830047726,0.0
181,1902-03-15,Scotland,England,3,6,Home_Nations_Championship,Inverleith,Edinburgh,True,,990.6417108450604,883.7279686385388,0.6491818711531744,106.91374220652165,0.0
182,1903-01-10,Wales,England,21,5,Home_Nations_Championship,St. Helen's,Swansea,True,,1198.4381589069415,910.3336789814749,0.8400315311046209,288.10447992546653,1.0
183,1903-01-10,Wales,England,21,5,Home_Nations_Championship,,Swansea,True,,1210.8612430890194,897.910594799397,0.8583300623137683,312.95064828962234,1.0
184,1903-02-07,Scotland,Wales,6,0,Home_Nations_Championship,,Edinburgh,True,,964.0360005021242,1221.754491226503,0.18489228056304166,-257.71849072437874,1.0
185,1903-02-07,Scotland,Wales,6,0,Home_Nations_Championship,Inverleith,Edinburgh,True,,1008.0499182006604,1177.7405735279667,0.27352363130406404,-169.69065532730633,1.0
186,1903-02-14,Ireland,England,6,0,Home_Nations_Championship,Lansdowne Road,Dublin,True,,927.1921616094589,887.0173466619133,0.5575598929878355,40.174814947545656,1.0
187,1903-02-14,Ireland,England,6,0,Home_Nations_Championship,,Dublin,True,,953.4029289919187,860.8065792794536,0.6301889361926768,92.5963497124651,1.0
188,1903-02-28,Scotland,Ireland,3,0,Home_Nations_Championship,Edinburgh,England,True,,1048.7351686471043,974.8101090141306,0.6048097976891087,73.92505963297367,1.0
189,1903-02-28,Scotland,Ireland,3,0,Home_Nations_Championship,,Edinburgh,True,,1065.1663902327928,958.3788874284422,0.6490163528205407,106.78750280435054,1.0
190,1903-03-14,Wales,Ireland,18,0,Home_Nations_Championship,Cardiff Arms Park,Cardiff,True,,1137.0553230815228,943.9935807831198,0.7523812150998225,193.06174229840303,1.0
191,1903-03-14,Wales,Ireland,18,0,Home_Nations_Championship,,Cardiff,True,,1157.8339390919043,923.2149647727383,0.7942236801951124,234.618974319166,1.0
192,1903-03-21,England,Scotland,6,10,Home_Nations_Championship,Athletic Ground,Richmond,True,,839.3993992572416,1079.551696878115,0.20061937525218837,-240.15229762087347,0.0
193,1903-03-21,England,Scotland,6,10,Home_Nations_Championship,,Richmond,True,,830.3750780928821,1088.5760180424745,0.1844741028100212,-258.20093994959245,0.0
194,1904-01-09,England,Wales,14,14,Home_Nations_Championship,,Leicester,True,,822.137934656479,1174.806654394314,0.11607616365277566,-352.66871973783486,0.5
195,1904-01-09,England,Wales,14,14,Home_Nations_Championship,Welford Road,Leicester,True,,822.137934656479,1174.806654394314,0.11607616365277566,-352.66871973783486,0.5
196,1904-02-06,Wales,Scotland,21,3,Home_Nations_Championship,,Swansea,True,,1174.806654394314,1096.8131614788774,0.610393514171973,77.99349291543649,1.0
197,1904-02-06,Wales,Scotland,21,3,Home_Nations_Championship,St. Helen's,Swansea,True,,1209.151425939865,1062.4683899333263,0.6993859311955717,146.6830360065387,1.0
198,1904-02-13,England,Ireland,19,0,Home_Nations_Championship,Rectory Field,"Blackheath, London",True,,822.137934656479,906.2422494703286,0.3812742110457016,-84.10431481384956,1.0
199,1904-02-13,England,Ireland,19,0,Home_Nations_Championship,,London,True,,877.4818215033587,850.898362623449,0.5381821917498988,26.5834588799097,1.0
200,1904-02-27,Ireland,Scotland,3,19,Home_Nations_Championship,,Dublin,True,,808.522449433102,1036.7441944635764,0.21186001500656684,-228.22174503047438,0.0
201,1904-02-27,Ireland,Scotland,3,19,Home_Nations_Championship,Lansdowne Road,Dublin,True,,791.6637406779731,1053.6029032187053,0.18125867640553395,-261.9391625407321,0.0
202,1904-03-02,Ireland,Wales,14,12,Home_Nations_Championship,Belfast,Crawford Findlay,True,,777.4376641437213,1234.875621409615,0.06703051356765842,-457.4379572658936,1.0
203,1904-03-12,Ireland,Wales,14,12,Home_Nations_Championship,,Belfast,True,,803.7423508304659,1208.5709347228703,0.08863790856163888,-404.8285838924045,1.0
204,1904-03-19,Scotland,England,6,3,Home_Nations_Championship,,Edinburgh,True,,1067.8289797529571,919.8577346937057,0.7009427017118872,147.9712450592515,1.0
205,1904-03-19,Scotland,England,6,3,Home_Nations_Championship,Inverleith,Edinburgh,True,,1079.871058502862,907.8156559438007,0.7291729482920428,172.05540255906135,1.0
206,1905-01-14,Wales,England,25,0,Home_Nations_Championship,,Cardiff,True,,1182.3564914883564,897.021043739735,0.8378779326633278,285.3354477486214,1.0
207,1905-01-14,Wales,England,25,0,Home_Nations_Championship,Cardiff Arms Park,Cardiff,True,,1196.85106502856,882.5264701995314,0.8592890791373582,314.32459482902857,1.0
208,1905-02-04,Scotland,Wales,3,6,Home_Nations_Championship,,Edinburgh,True,,1090.6656707069278,1209.286322583446,0.3356287732932257,-118.6206518765182,0.0
209,1905-02-04,Scotland,Wales,3,6,Home_Nations_Championship,Inverleith,Edinburgh,True,,1076.9798981822096,1222.9720951081642,0.30145083227256186,-145.99219692595466,0.0
210,1905-02-11,Ireland,England,17,3,Home_Nations_Championship,Cork,R Welsh,True,,829.9567940649798,870.0912126446455,0.4424974723878077,-40.134418579665635,1.0
211,1905-02-11,Ireland,England,17,3,Home_Nations_Championship,,Cork,True,,875.9203740579694,824.1276326516559,0.5739884916013221,51.79274140631355,1.0
212,1905-02-25,Scotland,Ireland,5,11,Home_Nations_Championship,Inverleith,Edinburgh,True,,1064.8311996474624,910.8612672098149,0.7081306165314051,153.96993243764757,0.0
213,1905-02-25,Scotland,Ireland,5,11,Home_Nations_Championship,,Edinburgh,True,,1024.9085260150796,950.7839408421977,0.6050842878954635,74.1245851728819,0.0
214,1905-03-11,Wales,Ireland,10,3,Home_Nations_Championship,St Helens,Swansea,True,,1235.1207936429114,986.0948403068567,0.8074474107745396,249.02595333605473,1.0
215,1905-03-11,Wales,Ireland,10,3,Home_Nations_Championship,,Swansea,True,,1246.2711068263852,974.944527123383,0.8266231479228524,271.32657970300227,1.0
216,1905-03-18,England,Scotland,0,8,Home_Nations_Championship,,Richmond,True,,789.1867394998104,989.5976265504206,0.23982160482850245,-200.4108870506102,0.0
217,1905-03-18,England,Scotland,0,8,Home_Nations_Championship,Athletic Ground,Richmond,True,,774.2153696266364,1004.5689964235946,0.20981812309358186,-230.35362679695822,0.0
218,1906-01-13,England,Wales,3,16,Home_Nations_Championship,Athletic Ground,Richmond,True,,761.2784061883714,1256.2203962285828,0.054727075794836724,-494.9419900402114,0.0
219,1906-01-13,England,Wales,3,16,Home_Nations_Championship,,Richmond,True,,757.6234176324662,1259.875384784488,0.05259055937059137,-502.25196715202185,0.0
220,1906-02-03,Wales,Scotland,9,3,Home_Nations_Championship,Cardiff Arms Park,Cardiff,True,,1263.3781832263915,1017.5059598618597,0.80460908250528,245.8722233645318,1.0
221,1906-02-03,Wales,Scotland,9,3,Home_Nations_Championship,,Cardiff,True,,1273.9799382585775,1006.9042048296735,0.8230881192860316,267.07573342890396,1.0
222,1906-02-10,England,Ireland,6,16,Home_Nations_Championship,,Leicester,True,,754.1206191905626,964.9952377211854,0.22901315165288022,-210.8746185306228,0.0
223,1906-02-10,England,Ireland,6,16,Home_Nations_Championship,Welford Road,Leicester,True,,738.5860081086058,980.5298488031422,0.19897057977222293,-241.94384069453633,0.0
224,1906-02-24,Ireland,Scotland,6,13,Home_Nations_Championship,,Dublin,True,,993.8548660460766,997.3876078925592,0.4949161510081408,-3.5327418464826223,0.0
225,1906-02-24,Ireland,Scotland,6,13,Home_Nations_Championship,Lansdowne Road,Dublin,True,,962.0023891649254,1029.2400847737106,0.404427343922221,-67.2376956087852,0.0
226,1906-03-10,Ireland,Wales,11,6,Home_Nations_Championship,,Belfast,True,,936.7050672105817,1283.4965351956919,0.11959277128565086,-346.7914679851102,1.0
227,1906-03-10,Ireland,Wales,11,6,Home_Nations_Championship,Belfast,John Simpson,True,,978.9480227844167,1241.2535796218567,0.1809458827814342,-262.30555683744,1.0
228,1906-03-17,Scotland,England,3,9,Home_Nations_Championship,,Edinburgh,True,,1054.5374067280543,725.2609908656714,0.8693776660335774,329.2764158623829,0.0
229,1906-03-17,Scotland,England,3,9,Home_Nations_Championship,Inverleith,Edinburgh,True,,1008.9211816873521,770.8772159063735,0.797427200096591,238.04396578097862,0.0
230,1906-03-22,France,England,8,35,Home_Nations_Championship,,Paris,True,,1000.0,814.2839059349963,0.7444195918575404,185.71609406500374,0.0
231,1906-03-22,France,England,8,35,Home_Nations_Championship,Parc des Princes,Paris,True,,929.0887637704333,885.195142164563,0.5628340607733796,43.893621605870294,0.0
232,1907-01-01,Scotland,Ireland,15,3,Home_Nations_Championship,,Edinburgh,True,,965.5144916587294,1019.5956066307959,0.42279356956357494,-54.08111497206653,1.0
233,1907-01-01,England,Scotland,3,8,Home_Nations_Championship,,London,True,,942.1976719285587,1010.3090016065333,0.40321660384854935,-68.1113296779746,0.0
234,1907-01-01,Wales,Ireland,29,0,Home_Nations_Championship,,Cardiff,True,,1200.6059957754774,974.801096682992,0.785807631005773,225.80489909248536,1.0
235,1907-01-01,Ireland,England,17,9,Home_Nations_Championship,,Dublin,True,,954.3194751824424,920.4737555495877,0.5485544118065704,33.84571963285464,1.0
236,1907-01-01,England,France,41,13,Home_Nations_Championship,,London,True,,890.1899073366297,872.0862340064375,0.526029726759391,18.103673330192237,1.0
237,1907-01-01,Wales,England,22,0,Home_Nations_Championship,,Swansea,True,,1221.087617276027,939.2620374664667,0.8351146238809721,281.8255798095603,1.0
238,1907-01-01,Scotland,Wales,6,3,Home_Nations_Championship,,Edinburgh,True,,1032.0329179855044,1235.2945806690705,0.23684265952156866,-203.2616626835661,1.0
239,1907-01-05,England,France,41,13,Home_Nations_Championship,"Athletic Ground, Richmond","Richmond, London",True,,925.0550740734232,823.0141038766005,0.642767224434916,102.04097019682263,1.0
240,1907-01-12,Wales,England,22,0,Home_Nations_Championship,St. Helen's,Swansea,True,,1205.2716655320844,960.6923005011228,0.8034364023147151,244.57936503096164,1.0
241,1907-02-02,Scotland,Wales,6,3,Home_Nations_Championship,Inverleith,Edinburgh,True,,1062.0558331224904,1222.4661567443957,0.2842664313724297,-160.41032362190526,1.0
242,1907-02-09,Ireland,England,17,9,Home_Nations_Championship,Lansdowne Road,Belfast,True,,984.6033233954004,943.4978092888115,0.5588811158755757,41.105514106588885,1.0
243,1907-02-23,Scotland,Ireland,15,3,Home_Nations_Championship,Inverleith,Edinburgh,True,,1090.7242500930595,1014.0985793251141,0.6085193966013878,76.6256707679454,1.0
244,1907-03-09,Wales,Ireland,29,0,Home_Nations_Championship,Cardiff Arms Park,Cardiff,True,,1193.7977397738266,984.0183051853377,0.7698718061501619,209.77943458848893,1.0
245,1907-03-16,England,Scotland,3,8,Home_Nations_Championship,Rectory Field,Blackheath,True,,914.0025533590979,1120.8045242328358,0.2331788498088449,-206.8019708737379,0.0
246,1908-01-01,France,England,0,19,Home_Nations_Championship,,Paris,True,,787.3768774489009,902.1636117034362,0.3405676605544023,-114.7867342545353,0.0
247,1908-01-01,France,England,0,19,Home_Nations_Championship,Stade Colombes,Paris,True,,757.3175129915841,932.2229761607531,0.2675993540372257,-174.90546316916902,0.0
248,1908-01-18,Wales,England,28,18,Home_Nations_Championship,,Bristol,True,,1215.949525709481,955.2440780524299,0.8176849965686296,260.70544765705097,1.0
249,1908-01-18,England,Wales,18,28,Home_Nations_Championship,Ashton Gate,Bristol,True,,943.1275730648986,1228.0660306970121,0.16243273321352358,-284.93845763211357,0.0
250,1908-02-01,Wales,Scotland,6,5,Home_Nations_Championship,,Swansea,True,,1238.7559025959426,1132.6434658884973,0.6481306346942256,106.11243670744534,1.0
251,1908-02-01,Wales,Scotland,6,5,Home_Nations_Championship,St. Helen's,Swansea,True,,1245.9688176143318,1125.4305508701082,0.666828171492446,120.53826674422362,1.0
252,1908-02-08,England,Ireland,13,3,Home_Nations_Championship,,Richmond,True,,932.4377011659681,961.8665192496835,0.45774952134046004,-29.42881808371544,1.0
253,1908-02-08,England,Ireland,13,3,Home_Nations_Championship,Athletic Ground,Richmond,True,,972.2136840075001,922.0905364081515,0.5716367119400547,50.12314759934861,1.0
254,1908-02-29,Ireland,Scotland,16,11,Home_Nations_Championship,Lansdowne Road,Dublin,True,,890.9575671873209,1118.6433707699891,0.21237561309057854,-227.6858035826682,1.0
255,1908-02-29,Ireland,Scotland,16,11,Home_Nations_Championship,,Dublin,True,,930.6027804939874,1078.9981574633225,0.29854575741483597,-148.39537696933508,1.0
256,1908-03-02,Wales,France,36,4,Home_Nations_Championship,Cardiff Arms Park,Cardiff,True,,1252.7559977144508,734.2964110999072,0.9518686485347806,518.4595866145436,1.0
257,1908-03-02,Wales,France,36,4,Home_Nations_Championship,,Cardiff,True,,1256.9780540284828,730.0743547858752,0.9540473378770414,526.9036992426076,1.0
258,1908-03-14,Ireland,Wales,5,11,Home_Nations_Championship,Belfast,JD Dallas,True,,967.1027257037598,1260.9965146909426,0.15554076088870142,-293.8937889871828,0.0
259,1908-03-14,Ireland,Wales,5,11,Home_Nations_Championship,,Belfast,True,,958.8257167813504,1269.2735236133522,0.14343094609036414,-310.4478068320018,0.0
260,1908-03-21,Scotland,England,16,10,Home_Nations_Championship,Inverleith,Edinburgh,True,,1042.4982122535503,1003.3466532283306,0.5561063362314538,39.151559025219626,1.0
261,1908-03-21,Scotland,England,16,10,Home_Nations_Championship,,Edinburgh,True,,1068.807107606696,977.0377578751848,0.6290787896785952,91.76934973151128,1.0
262,1909-01-16,Wales,England,8,0,Home_Nations_Championship,,Cardiff,True,,1276.8557862621005,955.5585669101462,0.864072552534587,321.29721935195437,1.0
263,1909-01-16,Wales,England,8,0,Home_Nations_Championship,Cardiff Arms Park,Cardiff,True,,1284.9344947912268,947.47985838102,0.8746314763236952,337.45463641020683,1.0
264,1909-01-30,England,France,22,0,Home_Nations_Championship,,Leicester,True,,940.07615437424,726.0558941234156,0.7741683685173861,214.02026025082444,1.0
265,1909-01-30,England,France,22,0,Home_Nations_Championship,Welford Road Stadium,Leicester,True,,960.0809555772735,706.0510929203821,0.8118862540062532,254.0298626568914,1.0
266,1909-02-06,Scotland,Wales,3,5,Home_Nations_Championship,Edinburgh,Ireland,True,,1090.2862985717345,1292.3381987980067,0.23810368738204118,-202.0519002262722,0.0
267,1909-02-06,Scotland,Wales,3,5,Home_Nations_Championship,,Inverleith,True,,1082.859313319129,1299.7651840506123,0.22294074997816615,-216.90587073148345,0.0
268,1909-02-13,Ireland,England,5,11,Home_Nations_Championship,Lansdowne Road,Dublin,True,,951.243454132602,976.472922429282,0.46375556119661665,-25.22946829668001,0.0
269,1909-02-13,Ireland,England,5,11,Home_Nations_Championship,,Dublin,True,,923.5854086923445,1004.1309678695395,0.38611852036980215,-80.54555917719506,0.0
270,1909-02-23,France,Wales,5,47,Home_Nations_Championship,,Paris,True,,689.6591260683736,1306.6764650097173,0.02787274689977186,-617.0173389413437,0.0
271,1909-02-23,France,Wales,5,47,Home_Nations_Championship,Paris,England,True,,687.1210708495797,1309.2145202285112,0.027091823031761764,-622.0934493789315,0.0
272,1909-02-27,Scotland,Ireland,9,3,Home_Nations_Championship,Edinburgh,Vincent Cartwright,True,,1075.948032360024,901.1161347876615,0.7323176404423761,174.83189757236244,1.0
273,1909-03-13,Wales,Ireland,18,5,Home_Nations_Championship,,Swansea,True,,1311.6770282555822,886.1574284585876,0.9205239805647532,425.5195997969946,1.0
274,1909-03-13,Wales,Ireland,18,5,Home_Nations_Championship,St. Helen's,Swansea,True,,1317.1252408019816,880.7092159121881,0.9249935450365738,436.41602488979345,1.0
275,1909-03-20,England,Scotland,8,18,Home_Nations_Championship,,Richmond,True,,1026.6002417742225,1090.906738689098,0.40849802256134976,-64.30649691487542,0.0
276,1909-03-20,England,Scotland,8,18,Home_Nations_Championship,Athletic Ground,Richmond,True,,997.097027593947,1120.4099528693735,0.32963281227024455,-123.31292527542644,0.0
277,1909-03-20,Ireland,France,19,8,Home_Nations_Championship,Lansdowne Road,Dublin,True,,875.5886507579041,684.6585628225087,0.7500880484808482,190.93008793539548,1.0
278,1909-03-20,Ireland,France,19,8,Home_Nations_Championship,,Dublin,True,,893.3025675975338,666.944645982879,0.7863429632715606,226.35792161465474,1.0
